,Date,Site ID,Daily Mean PM2.5 Concentration,Units_PM2.5,Daily AQI Value_PM2.5,State,County,Site Latitude,Site Longitude,Daily Max 8-hour Ozone Concentration,Units_O3,Daily AQI Value_O3,Daily Max 1-hour NO2 Concentration,Units_NO2,Daily AQI Value_NO2,Daily Max 8-hour CO Concentration,Units_CO,Daily AQI Value_CO
196,01/01/2025,60771003,31.4,ug/m3 LC,93.0,California,San Joaquin,37.961578,-121.281414,0.013,ppm,12.0,14.3,ppb,13.0,,,
197,01/01/2025,60772010,23.2,ug/m3 LC,77.0,California,San Joaquin,37.793392,-121.247874,,,,,,,,,
198,01/01/2025,60773005,8.4,ug/m3 LC,47.0,California,San Joaquin,37.682635,-121.442495,0.028,ppm,26.0,10.6,ppb,9.0,,,
199,01/01/2025,60790005,,,,California,San Luis Obispo,35.614668,-120.656912,0.031,ppm,29.0,,,,,,
200,01/01/2025,60792004,9.7,ug/m3 LC,52.0,California,San Luis Obispo,35.02083,-120.56388,,,,,,,,,
201,01/01/2025,60792007,4.1,ug/m3 LC,23.0,California,San Luis Obispo,35.0467300008874,-120.58777,,,,,,,,,
202,01/01/2025,60792020,6.2,ug/m3 LC,34.0,California,San Luis Obispo,35.2595015184308,-120.644719880058,,,,,,,,,
203,01/01/2025,60793003,,,,California,San Luis Obispo,35.361589,-120.836819,0.04,ppm,37.0,,,,,,
204,01/01/2025,60794002,,,,California,San Luis Obispo,35.03146,-120.50103,0.038,ppm,35.0,,,,,,
205,01/01/2025,60798002,11.1,ug/m3 LC,55.0,California,San Luis Obispo,35.49453,-120.66617,0.026,ppm,24.0,16.2,ppb,15.0,,,
206,01/01/2025,60798005,,,,California,San Luis Obispo,35.64368,-120.23135,0.033,ppm,31.0,,,,,,
207,01/01/2025,60798006,,,,California,San Luis Obispo,35.35472,-120.04019,0.033,ppm,31.0,,,,,,
208,01/01/2025,60811001,9.1,ug/m3 LC,51.0,California,San Mateo,37.482934,-122.20337,0.017,ppm,16.0,,,,,,
209,01/01/2025,60830011,15.3,ug/m3 LC,63.0,California,Santa Barbara,34.4277749961254,-119.691217778642,0.02,ppm,19.0,,,,,,
210,01/01/2025,60831009,10.4,ug/m3 LC,53.0,California,Santa Barbara,34.8906666667,-120.4328444444,0.032,ppm,30.0,,,,,,
211,01/01/2025,60831013,,,,California,Santa Barbara,34.7253520008837,-120.428717,0.035,ppm,32.0,0.3,ppb,0.0,,,
212,01/01/2025,60831014,,,,California,Santa Barbara,34.5416600008816,-119.79146,0.037,ppm,34.0,1.9,ppb,1.0,,,
213,01/01/2025,60831021,,,,California,Santa Barbara,34.40305200088,-119.457914,0.018,ppm,17.0,2.0,ppb,2.0,,,
214,01/01/2025,60831025,,,,California,Santa Barbara,34.489740000881,-120.04692,0.039,ppm,36.0,2.0,ppb,2.0,0.2,ppm,2.0
215,01/01/2025,60832004,9.8,ug/m3 LC,52.0,California,Santa Barbara,34.6378200008827,-120.4575,0.032,ppm,30.0,13.0,ppb,12.0,0.7,ppm,8.0
216,01/01/2025,60832011,4.8,ug/m3 LC,27.0,California,Santa Barbara,34.4455100008805,-119.8284,0.029,ppm,27.0,,,,,,
217,01/01/2025,60833001,1.0,ug/m3 LC,6.0,California,Santa Barbara,34.605819,-120.075069,0.033,ppm,31.0,,,,,,
218,01/01/2025,60839001,3.1,ug/m3 LC,17.0,California,Santa Barbara,34.39424,-119.514721,,,,,,,,,
219,01/01/2025,60850002,10.9,ug/m3 LC,54.0,California,Santa Clara,36.999571,-121.574684,0.023,ppm,21.0,,,,,,
220,01/01/2025,60850005,24.5,ug/m3 LC,80.0,California,Santa Clara,37.348497,-121.894898,0.019,ppm,18.0,,,,,,
221,01/01/2025,60850006,22.7,ug/m3 LC,76.0,California,Santa Clara,37.338135,-121.849783,,,,,,,,,
222,01/01/2025,60851001,,,,California,Santa Clara,37.226862,-121.979675,0.02,ppm,19.0,,,,,,
223,01/01/2025,60870007,7.3,ug/m3 LC,41.0,California,Santa Cruz,36.983320000907,-121.98822,0.023,ppm,21.0,,,,,,
224,01/01/2025,60871005,7.8,ug/m3 LC,43.0,California,Santa Cruz,37.0631500009077,-122.083092,,,,,,,,,
225,01/01/2025,60890004,5.9,ug/m3 LC,33.0,California,Shasta,40.550130000932,-122.38092,0.023,ppm,21.0,,,,,,
226,01/01/2025,60890004,6.0,ug/m3 LC,33.0,California,Shasta,40.550130000932,-122.38092,0.023,ppm,21.0,,,,,,
227,01/01/2025,60890009,,,,California,Shasta,40.6892525425033,-122.402194175431,0.026,ppm,24.0,,,,,,
228,01/01/2025,60893003,0.6,ug/m3 LC,3.0,California,Shasta,40.53999,-121.57646,0.037,ppm,34.0,,,,,,
229,01/01/2025,60932001,8.9,ug/m3 LC,49.0,California,Siskiyou,41.726892,-122.633579,0.055,ppm,51.0,,,,,,
230,01/01/2025,60932001,8.9,ug/m3 LC,49.0,California,Siskiyou,41.726892,-122.633579,0.055,ppm,51.0,,,,,,
231,01/01/2025,60950004,28.5,ug/m3 LC,87.0,California,Solano,38.102507,-122.237976,0.013,ppm,12.0,,,,,,
232,01/01/2025,60950005,,,,California,Solano,38.227066,-122.075624,0.013,ppm,12.0,,,,,,
233,01/01/2025,60953003,,,,California,Solano,38.35655,-121.94986,0.016,ppm,15.0,,,,,,
234,01/01/2025,60970004,8.7,ug/m3 LC,48.0,California,Sonoma,38.403765,-122.818294,0.01,ppm,9.0,,,,,,
235,01/01/2025,60990005,26.0,ug/m3 LC,82.0,California,Stanislaus,37.642165,-120.994212,0.024,ppm,22.0,,,,0.9,ppm,10.0
236,01/01/2025,60990005,28.2,ug/m3 LC,87.0,California,Stanislaus,37.642165,-120.994212,0.024,ppm,22.0,,,,0.9,ppm,10.0
237,01/01/2025,60990006,21.7,ug/m3 LC,74.0,California,Stanislaus,37.488317,-120.836008,0.026,ppm,24.0,17.9,ppb,16.0,,,
238,01/01/2025,61010003,19.5,ug/m3 LC,70.0,California,Sutter,39.1387725442464,-121.618548986224,0.014,ppm,13.0,12.2,ppb,11.0,,,
239,01/01/2025,61010003,22.6,ug/m3 LC,76.0,California,Sutter,39.1387725442464,-121.618548986224,0.014,ppm,13.0,12.2,ppb,11.0,,,
240,01/01/2025,61030007,12.1,ug/m3 LC,57.0,California,Tehama,40.17093,-122.25556,0.015,ppm,14.0,,,,,,
241,01/01/2025,61050002,17.0,ug/m3 LC,66.0,California,Trinity,40.73475,-122.9412,,,,,,,,,
242,01/01/2025,61070009,2.9,ug/m3 LC,16.0,California,Tulare,36.48947,-118.82915,0.022,ppm,20.0,,,,,,
243,01/01/2025,61071001,4.1,ug/m3 LC,23.0,California,Tulare,36.498834948,-118.824821113,,,,,,,,,
244,01/01/2025,61072003,32.2,ug/m3 LC,94.0,California,Tulare,36.30815,-119.3129,0.024,ppm,22.0,23.0,ppb,22.0,,,
245,01/01/2025,61072003,36.8,ug/m3 LC,104.0,California,Tulare,36.30815,-119.3129,0.024,ppm,22.0,23.0,ppb,22.0,,,
246,01/01/2025,61072010,18.5,ug/m3 LC,69.0,California,Tulare,36.0318310008979,-119.055018,0.023,ppm,21.0,,,,,,
247,01/01/2025,61090005,,,,California,Tuolumne,37.98178,-120.378551,0.023,ppm,21.0,,,,,,
248,01/01/2025,61110007,9.0,ug/m3 LC,50.0,California,Ventura,34.210169,-118.870509,0.035,ppm,32.0,,,,,,
249,01/01/2025,61110009,3.3,ug/m3 LC,18.0,California,Ventura,34.404281,-118.80998,0.038,ppm,35.0,,,,,,
250,01/01/2025,61111004,3.6,ug/m3 LC,20.0,California,Ventura,34.44806,-119.2313,0.039,ppm,36.0,,,,,,
251,01/01/2025,61112002,8.2,ug/m3 LC,46.0,California,Ventura,34.276316,-118.683685,0.038,ppm,35.0,24.0,ppb,23.0,,,
252,01/01/2025,61112002,8.1,ug/m3 LC,45.0,California,Ventura,34.276316,-118.683685,0.038,ppm,35.0,24.0,ppb,23.0,,,
253,01/01/2025,61113001,5.0,ug/m3 LC,28.0,California,Ventura,34.25239,-119.143182,0.034,ppm,31.0,7.0,ppb,7.0,,,
254,01/01/2025,61130004,8.9,ug/m3 LC,49.0,California,Yolo,38.53445,-121.7734,0.018,ppm,17.0,11.1,ppb,10.0,,,
255,01/01/2025,61131003,19.0,ug/m3 LC,69.0,California,Yolo,38.66121,-121.73269,0.018,ppm,17.0,,,,,,
256,01/01/2025,61131003,19.0,ug/m3 LC,69.0,California,Yolo,38.66121,-121.73269,0.018,ppm,17.0,,,,,,
257,01/02/2025,60010009,9.2,ug/m3 LC,51.0,California,Alameda,37.743065,-122.169935,0.016,ppm,15.0,,,,,,
258,01/02/2025,60010011,10.4,ug/m3 LC,53.0,California,Alameda,37.814781,-122.282347,0.017,ppm,16.0,,,,,,
259,01/02/2025,60010012,12.8,ug/m3 LC,58.0,California,Alameda,37.793624,-122.263376,,,,,,,,,
260,01/02/2025,60010013,13.0,ug/m3 LC,58.0,California,Alameda,37.8647670009145,-122.302741,0.013,ppm,12.0,,,,,,
261,01/02/2025,60010015,8.1,ug/m3 LC,45.0,California,Alameda,37.7012220009132,-121.903019,,,,,,,,,
262,01/02/2025,60010016,12.7,ug/m3 LC,58.0,California,Alameda,37.68975,-121.77155,0.023,ppm,21.0,,,,,,
263,01/02/2025,60012001,,,,California,Alameda,37.654456,-122.031547,0.023,ppm,21.0,,,,,,
264,01/02/2025,60050002,,,,California,Amador,38.342606,-120.764426,0.021,ppm,19.0,,,,,,
265,01/02/2025,60070008,9.2,ug/m3 LC,51.0,California,Butte,39.76168,-121.84047,0.02,ppm,19.0,15.9,ppb,14.0,0.4,ppm,5.0
266,01/02/2025,60072003,6.5,ug/m3 LC,36.0,California,Butte,39.75786,-121.60791,0.023,ppm,21.0,,,,,,
267,01/02/2025,60074001,5.7,ug/m3 LC,32.0,California,Butte,39.327563,-121.668811,,,,,,,,,
268,01/02/2025,60090001,12.6,ug/m3 LC,58.0,California,Calaveras,38.20185,-120.680277,0.02,ppm,19.0,,,,,,
269,01/02/2025,60110007,2.5,ug/m3 LC,14.0,California,Colusa,39.0212210009231,-122.281803,,,,,,,,,
270,01/02/2025,60111002,3.2,ug/m3 LC,18.0,California,Colusa,39.18919,-121.99887,0.028,ppm,26.0,,,,,,
271,01/02/2025,60130002,7.7,ug/m3 LC,43.0,California,Contra Costa,37.936013,-122.026154,0.021,ppm,19.0,,,,,,
272,01/02/2025,60131004,8.0,ug/m3 LC,44.0,California,Contra Costa,37.9604,-122.356811,0.024,ppm,22.0,,,,,,
273,01/02/2025,60150007,0.9,ug/m3 LC,5.0,California,Del Norte,41.7561300009374,-124.20347,,,,,,,,,
274,01/02/2025,60172004,,,,California,El Dorado,38.73196,-120.81162,0.019,ppm,18.0,,,,,,
275,01/02/2025,60190007,,,,California,Fresno,36.705474,-119.741332,0.02,ppm,19.0,34.9,ppb,32.0,,,
276,01/02/2025,60190011,24.9,ug/m3 LC,80.0,California,Fresno,36.78538,-119.77321,0.024,ppm,22.0,28.2,ppb,26.0,0.9,ppm,10.0
277,01/02/2025,60190242,,,,California,Fresno,36.841592,-119.874739,0.022,ppm,20.0,27.6,ppb,25.0,,,
278,01/02/2025,60190500,9.8,ug/m3 LC,52.0,California,Fresno,36.9851185574381,-119.658339349936,0.027,ppm,25.0,,,,,,
279,01/02/2025,60192008,4.4,ug/m3 LC,24.0,California,Fresno,36.198672,-120.101096,,,,,,,,,
280,01/02/2025,60192009,5.3,ug/m3 LC,29.0,California,Fresno,36.6342250009037,-120.382331,,,,,,,,,
281,01/02/2025,60192016,37.7,ug/m3 LC,106.0,California,Fresno,36.710833,-119.7775,,,,31.8,ppb,29.0,1.1,ppm,13.0
282,01/02/2025,60194001,,,,California,Fresno,36.597442,-119.503659,0.027,ppm,25.0,18.2,ppb,17.0,,,
283,01/02/2025,60195001,19.8,ug/m3 LC,71.0,California,Fresno,36.819449,-119.716433,0.024,ppm,22.0,30.0,ppb,28.0,0.5,ppm,6.0
284,01/02/2025,60195025,33.3,ug/m3 LC,96.0,California,Fresno,36.72639,-119.733,,,,,,,,,
285,01/02/2025,60210003,4.2,ug/m3 LC,23.0,California,Glenn,39.53387,-122.190834,0.031,ppm,29.0,,,,,,
286,01/02/2025,60230006,10.4,ug/m3 LC,53.0,California,Humboldt,41.0471169849594,-123.67523342371,,,,,,,,,
287,01/02/2025,60231004,,,,California,Humboldt,40.7767800009332,-124.17949,0.034,ppm,31.0,,,,,,
288,01/02/2025,60250005,12.7,ug/m3 LC,58.0,California,Imperial,32.67618,-115.48307,0.035,ppm,32.0,34.3,ppb,32.0,,,
289,01/02/2025,60250007,6.6,ug/m3 LC,37.0,California,Imperial,32.97833,-115.53917,,,,,,,,,
290,01/02/2025,60251003,1.4,ug/m3 LC,8.0,California,Imperial,32.79222,-115.56306,,,,31.9,ppb,29.0,,,
291,01/02/2025,60254003,,,,California,Imperial,33.0325,-115.62361,0.041,ppm,38.0,,,,,,
292,01/02/2025,60254004,,,,California,Imperial,33.213611,-115.54528,0.039,ppm,36.0,,,,,,
293,01/02/2025,60270002,2.1,ug/m3 LC,12.0,California,Inyo,37.360684,-118.330783,0.034,ppm,31.0,,,,0.1,ppm,1.0
294,01/02/2025,60270101,,,,California,Inyo,36.508611,-116.847778,0.035,ppm,32.0,,,,,,
295,01/02/2025,60271003,2.3,ug/m3 LC,13.0,California,Inyo,36.487823,-117.871036,,,,,,,,,
296,01/02/2025,60271018,0.9,ug/m3 LC,5.0,California,Inyo,36.5955560009034,-118.049167,,,,,,,,,
297,01/02/2025,60271023,21.2,ug/m3 LC,74.0,California,Inyo,37.3621369693511,-118.417477920338,,,,,,,,,
298,01/02/2025,60271033,2.7,ug/m3 LC,15.0,California,Inyo,37.155494,-118.293547,,,,,,,,,
299,01/02/2025,60290007,,,,California,Kern,35.345607,-118.851825,0.03,ppm,28.0,16.5,ppb,15.0,,,
300,01/02/2025,60290008,,,,California,Kern,35.051454,-119.40262,0.031,ppm,29.0,,,,,,
301,01/02/2025,60290010,30.6,ug/m3 LC,91.0,California,Kern,35.385574,-119.015009,,,,,,,,,
302,01/02/2025,60290014,30.9,ug/m3 LC,92.0,California,Kern,35.356615,-119.062613,0.024,ppm,22.0,29.9,ppb,27.0,,,
303,01/02/2025,60290014,23.6,ug/m3 LC,78.0,California,Kern,35.356615,-119.062613,0.024,ppm,22.0,29.9,ppb,27.0,,,
304,01/02/2025,60290018,1.0,ug/m3 LC,6.0,California,Kern,35.6429431008838,-117.715066487047,,,,,,,,,
305,01/02/2025,60290020,1.6,ug/m3 LC,9.0,California,Kern,35.04944,-118.18893,0.035,ppm,32.0,,,,,,
306,01/02/2025,60290232,,,,California,Kern,35.438035,-119.016787,0.026,ppm,24.0,,,,,,
307,01/02/2025,60292009,0.3,ug/m3 LC,2.0,California,Kern,34.841567,-118.860588,,,,,,,,,
308,01/02/2025,60292012,,,,California,Kern,35.331612,-118.999961,0.022,ppm,20.0,29.7,ppb,27.0,0.5,ppm,6.0
309,01/02/2025,60292019,,,,California,Kern,35.376952780891,-119.04388889,,,,22.6,ppb,21.0,,,
310,01/02/2025,60295002,,,,California,Kern,35.23918,-118.78863,0.032,ppm,30.0,,,,,,
311,01/02/2025,60296001,,,,California,Kern,35.5035870931035,-119.272606218402,0.025,ppm,23.0,22.6,ppb,21.0,,,
312,01/02/2025,60310004,20.5,ug/m3 LC,72.0,California,Kings,36.102244,-119.56565,,,,,,,,,
313,01/02/2025,60311004,24.3,ug/m3 LC,79.0,California,Kings,36.31567,-119.643447,0.021,ppm,19.0,25.8,ppb,24.0,,,
314,01/02/2025,60333002,,,,California,Lake,39.0189300009231,-122.91333,0.016,ppm,15.0,,,,,,
315,01/02/2025,60370016,5.3,ug/m3 LC,29.0,California,Los Angeles,34.14435,-117.85036,0.034,ppm,31.0,38.1,ppb,36.0,0.5,ppm,6.0
316,01/02/2025,60370113,,,,California,Los Angeles,34.05111,-118.45636,0.021,ppm,19.0,,,,,,
317,01/02/2025,60371103,19.7,ug/m3 LC,71.0,California,Los Angeles,34.0665900008759,-118.22688,0.019,ppm,18.0,48.4,ppb,45.0,1.2,ppm,14.0
318,01/02/2025,60371103,19.7,ug/m3 LC,71.0,California,Los Angeles,34.0665900008759,-118.22688,0.019,ppm,18.0,47.3,ppb,44.0,1.2,ppm,14.0
319,01/02/2025,60371103,20.5,ug/m3 LC,72.0,California,Los Angeles,34.0665900008759,-118.22688,0.019,ppm,18.0,48.4,ppb,45.0,1.2,ppm,14.0
320,01/02/2025,60371103,20.5,ug/m3 LC,72.0,California,Los Angeles,34.0665900008759,-118.22688,0.019,ppm,18.0,47.3,ppb,44.0,1.2,ppm,14.0
321,01/02/2025,60371201,10.2,ug/m3 LC,53.0,California,Los Angeles,34.19925,-118.53276,0.035,ppm,32.0,40.0,ppb,38.0,1.2,ppm,14.0
322,01/02/2025,60371302,33.6,ug/m3 LC,97.0,California,Los Angeles,33.9013890008739,-118.205,0.024,ppm,22.0,38.3,ppb,36.0,2.5,ppm,28.0
323,01/02/2025,60371302,32.1,ug/m3 LC,94.0,California,Los Angeles,33.9013890008739,-118.205,0.024,ppm,22.0,38.3,ppb,36.0,2.5,ppm,28.0
324,01/02/2025,60371602,,,,California,Los Angeles,34.0102900008752,-118.0685,0.02,ppm,19.0,60.4,ppb,57.0,1.0,ppm,11.0
325,01/02/2025,60371701,,,,California,Los Angeles,34.06703,-117.7514,0.025,ppm,23.0,60.9,ppb,57.0,1.0,ppm,11.0
326,01/02/2025,60372005,,,,California,Los Angeles,34.1326,-118.1272,0.032,ppm,30.0,57.4,ppb,54.0,1.3,ppm,15.0
327,01/02/2025,60374008,30.0,ug/m3 LC,90.0,California,Los Angeles,33.8596620008734,-118.200707,,,,50.4,ppb,47.0,,,
328,01/02/2025,60374009,29.7,ug/m3 LC,89.0,California,Los Angeles,33.7937130008725,-118.171019,0.025,ppm,23.0,38.6,ppb,36.0,,,
329,01/02/2025,60374010,18.2,ug/m3 LC,68.0,California,Los Angeles,34.1819770008773,-118.363036,0.035,ppm,32.0,53.0,ppb,50.0,,,
330,01/02/2025,60376012,6.2,ug/m3 LC,34.0,California,Los Angeles,34.38344,-118.5284,0.041,ppm,38.0,21.8,ppb,20.0,0.4,ppm,5.0
331,01/02/2025,60379035,1.3,ug/m3 LC,7.0,California,Los Angeles,34.725389,-118.178601,0.039,ppm,36.0,10.0,ppb,9.0,,,
332,01/02/2025,60390004,,,,California,Madera,36.867125,-120.010158,0.026,ppm,24.0,20.3,ppb,19.0,,,
333,01/02/2025,60392010,13.7,ug/m3 LC,60.0,California,Madera,36.953256,-120.034203,0.025,ppm,23.0,,,,,,
334,01/02/2025,60410001,6.2,ug/m3 LC,34.0,California,Marin,37.97231,-122.520004,0.022,ppm,20.0,,,,,,
335,01/02/2025,60430003,,,,California,Mariposa,37.71325,-119.7062,0.047,ppm,44.0,,,,,,
336,01/02/2025,60450006,5.9,ug/m3 LC,33.0,California,Mendocino,39.15047,-123.20655,,,,,,,,,
337,01/02/2025,60450008,,,,California,Mendocino,39.14566,-123.20298,0.016,ppm,15.0,,,,,,
338,01/02/2025,60450011,,,,California,Mendocino,39.1252758,-123.2024482,0.011,ppm,10.0,,,,,,
339,01/02/2025,60452003,6.3,ug/m3 LC,35.0,California,Mendocino,39.39861,-123.35872,,,,,,,,,
340,01/02/2025,60472024,13.3,ug/m3 LC,59.0,California,Merced,37.289732,-120.429718,0.026,ppm,24.0,,,,,,
341,01/02/2025,60472510,15.3,ug/m3 LC,63.0,California,Merced,37.30832,-120.480456,,,,,,,,,
342,01/02/2025,60510005,0.6,ug/m3 LC,3.0,California,Mono,37.962069,-119.120278,,,,,,,,,
343,01/02/2025,60530002,1.4,ug/m3 LC,8.0,California,Monterey,36.4818700009023,-121.73333,0.03,ppm,28.0,,,,,,
344,01/02/2025,60530008,3.3,ug/m3 LC,18.0,California,Monterey,36.2092860008996,-121.126371,0.026,ppm,24.0,,,,,,
345,01/02/2025,60531003,4.6,ug/m3 LC,26.0,California,Monterey,36.6942610009043,-121.623271,0.031,ppm,29.0,14.0,ppb,13.0,0.4,ppm,5.0
346,01/02/2025,60570005,4.1,ug/m3 LC,23.0,California,Nevada,39.2334770009245,-121.055608,0.031,ppm,29.0,,,,,,
347,01/02/2025,60571001,0.0,ug/m3 LC,0.0,California,Nevada,39.3278300009251,-120.184592,,,,,,,,,
348,01/02/2025,60590007,33.8,ug/m3 LC,97.0,California,Orange,33.83062,-117.93845,0.029,ppm,27.0,39.9,ppb,37.0,1.4,ppm,16.0
349,01/02/2025,60590007,32.9,ug/m3 LC,95.0,California,Orange,33.83062,-117.93845,0.029,ppm,27.0,39.9,ppb,37.0,1.4,ppm,16.0
350,01/02/2025,60590008,,,,California,Orange,33.819305,-117.918759,,,,53.9,ppb,50.0,1.4,ppm,16.0
351,01/02/2025,60595001,,,,California,Orange,33.92513,-117.95264,0.027,ppm,25.0,48.0,ppb,45.0,1.0,ppm,11.0
352,01/02/2025,60610003,9.7,ug/m3 LC,52.0,California,Placer,38.93568,-121.09959,0.017,ppm,16.0,,,,,,
353,01/02/2025,60610004,5.9,ug/m3 LC,33.0,California,Placer,39.100174496,-120.953831711,0.019,ppm,18.0,,,,,,
354,01/02/2025,60610006,15.5,ug/m3 LC,63.0,California,Placer,38.74643,-121.26498,0.018,ppm,17.0,17.1,ppb,16.0,,,
355,01/02/2025,60611004,5.8,ug/m3 LC,32.0,California,Placer,39.1660166666667,-120.148833333333,0.033,ppm,31.0,,,,,,
356,01/02/2025,60612003,10.2,ug/m3 LC,53.0,California,Placer,38.867937000922,-121.338353,0.021,ppm,19.0,,,,,,
357,01/02/2025,60631006,13.5,ug/m3 LC,59.0,California,Plumas,39.9395670009288,-120.944376,,,,,,,,,
358,01/02/2025,60631007,28.2,ug/m3 LC,87.0,California,Plumas,40.3096440009309,-121.227848,,,,,,,,,
359,01/02/2025,60631010,34.8,ug/m3 LC,99.0,California,Plumas,39.81336,-120.47069,,,,,,,,,
360,01/02/2025,60650009,4.8,ug/m3 LC,27.0,California,Riverside,33.4478670008682,-117.088649,0.044,ppm,41.0,,,,,,
361,01/02/2025,60650010,,,,California,Riverside,33.747236000872,-115.820124,0.042,ppm,39.0,,,,,,
362,01/02/2025,60650012,1.9,ug/m3 LC,11.0,California,Riverside,33.92086,-116.85841,0.047,ppm,44.0,29.5,ppb,27.0,,,
363,01/02/2025,60650016,2.0,ug/m3 LC,11.0,California,Riverside,33.5830180008699,-117.072202,0.042,ppm,39.0,,,,,,
364,01/02/2025,60651016,0.0,ug/m3 LC,0.0,California,Riverside,33.9447129,-116.830074,0.047,ppm,44.0,,,,,,
365,01/02/2025,60652007,6.0,ug/m3 LC,33.0,California,Riverside,33.72537,-116.206842,0.036,ppm,33.0,,,,,,
366,01/02/2025,60655001,,,,California,Riverside,33.85275,-116.54101,0.041,ppm,38.0,23.9,ppb,22.0,0.3,ppm,3.0
367,01/02/2025,60658001,16.0,ug/m3 LC,64.0,California,Riverside,33.9995800008751,-117.41601,0.036,ppm,33.0,42.0,ppb,40.0,1.1,ppm,13.0
368,01/02/2025,60658001,16.0,ug/m3 LC,64.0,California,Riverside,33.9995800008751,-117.41601,0.036,ppm,33.0,42.0,ppb,40.0,1.1,ppm,13.0
369,01/02/2025,60658001,16.0,ug/m3 LC,64.0,California,Riverside,33.9995800008751,-117.41601,0.036,ppm,33.0,39.0,ppb,37.0,1.1,ppm,13.0
370,01/02/2025,60658001,16.0,ug/m3 LC,64.0,California,Riverside,33.9995800008751,-117.41601,0.036,ppm,33.0,39.0,ppb,37.0,1.1,ppm,13.0
371,01/02/2025,60658005,30.9,ug/m3 LC,92.0,California,Riverside,33.996360000875,-117.4924,0.034,ppm,31.0,42.7,ppb,40.0,1.3,ppm,15.0
372,01/02/2025,60658005,33.1,ug/m3 LC,96.0,California,Riverside,33.996360000875,-117.4924,0.034,ppm,31.0,42.7,ppb,40.0,1.3,ppm,15.0
373,01/02/2025,60659001,4.7,ug/m3 LC,26.0,California,Riverside,33.67649,-117.33098,0.046,ppm,43.0,28.8,ppb,26.0,0.5,ppm,6.0
374,01/02/2025,60659003,,,,California,Riverside,33.61235,-114.60209,0.03,ppm,28.0,,,,,,
375,01/02/2025,60670006,13.9,ug/m3 LC,60.0,California,Sacramento,38.6137790009202,-121.368014,,,,13.0,ppb,12.0,0.3,ppm,3.0
376,01/02/2025,60670006,12.6,ug/m3 LC,58.0,California,Sacramento,38.6137790009202,-121.368014,,,,13.0,ppb,12.0,0.3,ppm,3.0
377,01/02/2025,60670010,12.8,ug/m3 LC,58.0,California,Sacramento,38.56844,-121.49311,0.023,ppm,21.0,,,,,,
378,01/02/2025,60670011,,,,California,Sacramento,38.302591,-121.420838,0.022,ppm,20.0,,,,,,
379,01/02/2025,60670012,15.5,ug/m3 LC,63.0,California,Sacramento,38.683304,-121.164457,0.023,ppm,21.0,6.0,ppb,6.0,,,
380,01/02/2025,60670012,14.6,ug/m3 LC,61.0,California,Sacramento,38.683304,-121.164457,0.023,ppm,21.0,6.0,ppb,6.0,,,
381,01/02/2025,60670015,12.5,ug/m3 LC,57.0,California,Sacramento,38.593322,-121.503795,,,,14.0,ppb,13.0,0.5,ppm,6.0
382,01/02/2025,60675003,16.7,ug/m3 LC,65.0,California,Sacramento,38.494475,-121.211131,0.019,ppm,18.0,,,,,,
383,01/02/2025,60690002,2.7,ug/m3 LC,15.0,California,San Benito,36.8434250009057,-121.3621,0.029,ppm,27.0,,,,,,
384,01/02/2025,60690003,,,,California,San Benito,36.48324,-121.15688,0.036,ppm,33.0,,,,,,
385,01/02/2025,60710001,,,,California,San Bernardino,34.89405,-117.02471,0.034,ppm,31.0,41.3,ppb,39.0,,,
386,01/02/2025,60710005,7.0,ug/m3 LC,39.0,California,San Bernardino,34.2431,-117.27235,0.044,ppm,41.0,,,,,,
387,01/02/2025,60710026,,,,California,San Bernardino,34.0681200008759,-117.52579,,,,62.5,ppb,60.0,0.8,ppm,9.0
388,01/02/2025,60710027,17.9,ug/m3 LC,67.0,California,San Bernardino,34.030833,-117.61722,,,,56.1,ppb,53.0,,,
389,01/02/2025,60710027,19.1,ug/m3 LC,70.0,California,San Bernardino,34.030833,-117.61722,,,,56.1,ppb,53.0,,,
390,01/02/2025,60710306,12.5,ug/m3 LC,57.0,California,San Bernardino,34.5109611108812,-117.32554,0.03,ppm,28.0,30.3,ppb,28.0,,,
391,01/02/2025,60710306,12.0,ug/m3 LC,56.0,California,San Bernardino,34.5109611108812,-117.32554,0.03,ppm,28.0,30.3,ppb,28.0,,,
392,01/02/2025,60711234,,,,California,San Bernardino,35.77446,-117.3721,0.026,ppm,24.0,9.3,ppb,8.0,,,
393,01/02/2025,60712002,14.0,ug/m3 LC,60.0,California,San Bernardino,34.10002,-117.49201,0.029,ppm,27.0,56.8,ppb,53.0,0.9,ppm,10.0
394,01/02/2025,60714001,,,,California,San Bernardino,34.41651,-117.28563,0.031,ppm,29.0,,,,,,
395,01/02/2025,60714003,,,,California,San Bernardino,34.05977,-117.14731,0.041,ppm,38.0,,,,,,
396,01/02/2025,60718001,14.8,ug/m3 LC,62.0,California,San Bernardino,34.2646400008783,-116.86147,,,,,,,,,
397,01/02/2025,60719002,,,,California,San Bernardino,34.06957,-116.38893,0.048,ppm,44.0,,,,,,
398,01/02/2025,60719004,,,,California,San Bernardino,34.1066780008763,-117.274063,0.041,ppm,38.0,36.6,ppb,34.0,1.2,ppm,14.0
399,01/02/2025,60730001,22.5,ug/m3 LC,76.0,California,San Diego,32.6312420008573,-117.059088,0.04,ppm,37.0,24.1,ppb,23.0,,,
400,01/02/2025,60730077,0.7,ug/m3 LC,4.0,California,San Diego,32.6509000008575,-116.365,,,,,,,,,
