,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,diff,isFire,fire_cat,geometry,index_right,poly_IncidentName,poly_GISAcres,attr_FireCause,attr_POOState,attr_FireOutDateTime,attr_POOCounty,attr_FireDiscoveryDateTime,attr_ICS209RptForTimePeriodFrom,attr_ContainmentDateTime,in_named_fire,endFire
29821,29821,29821,29821,29821,29821,29821,29821,29821,41.78309,-123.19897,325.4,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,284.11,3.53,N,0,41.289999999999964,1,0,POINT (-123.19897 41.78309),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29822,29822,29822,29822,29822,29822,29822,29822,29822,41.78049,-123.19142,326.14,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,288.02,3.53,N,0,38.120000000000005,1,0,POINT (-123.19142 41.78049),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29823,29823,29823,29823,29823,29823,29823,29823,29823,41.77612,-123.20112,325.39,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,284.91,30.41,N,0,40.47999999999996,1,2,POINT (-123.20112 41.77612),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29824,29824,29824,29824,29824,29824,29824,29824,29824,41.77373,-123.19422,367.0,0.73,0.76,2025-08-31,1122,N20,VIIRS,h,2,295.94,30.41,N,0,71.06,1,2,POINT (-123.19422 41.77373),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29825,29825,29825,29825,29825,29825,29825,29825,29825,41.7713,-123.18717,322.86,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,287.83,27.67,N,0,35.03000000000003,1,2,POINT (-123.18717 41.7713),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29826,29826,29826,29826,29826,29826,29826,29826,29826,41.79526,-123.19083,317.59,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,284.62,2.72,N,0,32.96999999999997,1,0,POINT (-123.19083 41.79526),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29827,29827,29827,29827,29827,29827,29827,29827,29827,41.7916,-123.17999,305.16,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,285.97,2.72,N,0,19.189999999999998,1,0,POINT (-123.17999 41.7916),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29828,29828,29828,29828,29828,29828,29828,29828,29828,41.78783,-123.19164,314.29,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,284.77,2.72,N,0,29.52000000000004,1,0,POINT (-123.19164 41.78783),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29829,29829,29829,29829,29829,29829,29829,29829,29829,41.78194,-123.19702,342.09,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,286.36,24.16,N,0,55.72999999999996,1,1,POINT (-123.19702 41.78194),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29831,29831,29831,29831,29831,29831,29831,29831,29831,41.77458,-123.19799,367.0,0.73,0.76,2025-08-31,1122,N20,VIIRS,h,2,286.48,24.16,N,0,80.51999999999998,1,1,POINT (-123.19799 41.77458),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29832,29832,29832,29832,29832,29832,29832,29832,29832,41.77231,-123.1913,350.53,0.73,0.76,2025-08-31,1122,N20,VIIRS,n,2,296.94,28.52,N,0,53.589999999999975,1,2,POINT (-123.1913 41.77231),35112.0,Blue,3712.53,Natural,US-CA,2026-03-12 21:09:00,Siskiyou,2025-08-27 03:15:42,,2025-10-13 19:35:00,True,2025-10-13 19:35:00
29834,29834,29834,29834,29834,29834,29834,29834,29834,41.56591,-123.58098,313.33,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,285.95,3.4,N,0,27.379999999999995,1,0,POINT (-123.58098 41.56591),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29835,29835,29835,29835,29835,29835,29835,29835,29835,41.56177,-123.56882,309.34,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.41,3.4,N,0,21.92999999999995,1,0,POINT (-123.56882 41.56177),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29836,29836,29836,29836,29836,29836,29836,29836,29836,41.5558,-123.57374,313.79,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.36,4.07,N,0,26.430000000000007,1,0,POINT (-123.57374 41.5558),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29837,29837,29837,29837,29837,29837,29837,29837,29837,41.54788,-123.57291,301.02,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,286.16,2.2,N,0,14.859999999999957,1,0,POINT (-123.57291 41.54788),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29838,29838,29838,29838,29838,29838,29838,29838,29838,41.54604,-123.56752,305.98,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.15,2.2,N,0,18.83000000000004,1,0,POINT (-123.56752 41.54604),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29839,29839,29839,29839,29839,29839,29839,29839,29839,41.54062,-123.57404,301.35,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.31,3.44,N,0,14.04000000000002,1,0,POINT (-123.57404 41.54062),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29840,29840,29840,29840,29840,29840,29840,29840,29840,41.53506,-123.58012,328.03,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,288.72,3.44,N,0,39.309999999999945,1,0,POINT (-123.58012 41.53506),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29841,29841,29841,29841,29841,29841,29841,29841,29841,41.53718,-123.5863,302.67,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,286.06,3.44,N,0,16.610000000000014,1,0,POINT (-123.5863 41.53718),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29842,29842,29842,29842,29842,29842,29842,29842,29842,41.53336,-123.57516,302.33,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.91,5.18,N,0,14.419999999999959,1,1,POINT (-123.57516 41.53336),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29845,29845,29845,29845,29845,29845,29845,29845,29845,41.42347,-123.2789,317.59,0.74,0.76,2025-08-31,1122,N20,VIIRS,n,2,285.02,2.62,N,0,32.56999999999999,1,0,POINT (-123.2789 41.42347),36481.0,Log,1169.689,Natural,US-CA,2026-04-29 21:43:16,Siskiyou,2025-08-26 20:34:53,,2025-10-02 01:00:00,True,2025-10-02 01:00:00
29846,29846,29846,29846,29846,29846,29846,29846,29846,41.4213,-123.27264,301.69,0.75,0.77,2025-08-31,1122,N20,VIIRS,n,2,285.91,2.62,N,0,15.779999999999973,1,0,POINT (-123.27264 41.4213),36481.0,Log,1169.689,Natural,US-CA,2026-04-29 21:43:16,Siskiyou,2025-08-26 20:34:53,,2025-10-02 01:00:00,True,2025-10-02 01:00:00
29847,29847,29847,29847,29847,29847,29847,29847,29847,41.56893,-123.57063,307.64,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,285.88,2.05,N,0,21.75999999999999,1,0,POINT (-123.57063 41.56893),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29848,29848,29848,29848,29848,29848,29848,29848,29848,41.56421,-123.57929,314.58,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,286.41,2.44,N,0,28.16999999999996,1,0,POINT (-123.57929 41.56421),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29849,29849,29849,29849,29849,29849,29849,29849,29849,41.56046,-123.56808,302.65,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.27,2.94,N,0,15.379999999999995,1,0,POINT (-123.56808 41.56046),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29850,29850,29850,29850,29850,29850,29850,29850,29850,41.55883,-123.58599,296.83,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,285.6,2.44,N,0,11.229999999999961,1,0,POINT (-123.58599 41.55883),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29851,29851,29851,29851,29851,29851,29851,29851,29851,41.55447,-123.57298,307.36,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.05,2.94,N,0,20.310000000000002,1,0,POINT (-123.57298 41.55447),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29852,29852,29852,29852,29852,29852,29852,29852,29852,41.54668,-123.57248,302.57,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,286.77,2.47,N,0,15.800000000000011,1,0,POINT (-123.57248 41.54668),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29853,29853,29853,29853,29853,29853,29853,29853,29853,41.54498,-123.56743,310.9,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.7,2.76,N,0,23.19999999999999,1,0,POINT (-123.56743 41.54498),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29854,29854,29854,29854,29854,29854,29854,29854,29854,41.53956,-123.57398,297.26,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.19,2.76,N,0,10.069999999999993,1,0,POINT (-123.57398 41.53956),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29855,29855,29855,29855,29855,29855,29855,29855,29855,41.53393,-123.57994,323.78,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,289.14,2.92,N,0,34.639999999999986,1,0,POINT (-123.57994 41.53393),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29856,29856,29856,29856,29856,29856,29856,29856,29856,41.53586,-123.58566,311.05,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,286.62,5.03,N,0,24.430000000000007,1,1,POINT (-123.58566 41.53586),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29857,29857,29857,29857,29857,29857,29857,29857,29857,41.53227,-123.57504,299.88,0.72,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.74,2.92,N,0,12.139999999999986,1,0,POINT (-123.57504 41.53227),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29858,29858,29858,29858,29858,29858,29858,29858,29858,41.5273,-123.58289,297.46,0.71,0.75,2025-08-31,1122,N20,VIIRS,n,2,287.3,2.92,N,0,10.159999999999968,1,0,POINT (-123.58289 41.5273),30288.0,Dillon,11929.375825769694,Natural,US-CA,,Siskiyou,2025-08-26 01:24:00,2025-11-07 00:00:00,,True,2025-11-07 00:00:00
29859,29859,29859,29859,29859,29859,29859,29859,29859,41.42343,-123.27665,317.61,0.75,0.77,2025-08-31,1122,N20,VIIRS,n,2,285.41,5.07,N,0,32.19999999999999,1,1,POINT (-123.27665 41.42343),36481.0,Log,1169.689,Natural,US-CA,2026-04-29 21:43:16,Siskiyou,2025-08-26 20:34:53,,2025-10-02 01:00:00,True,2025-10-02 01:00:00
29860,29860,29860,29860,29860,29860,29860,29860,29860,41.42139,-123.27067,306.77,0.75,0.77,2025-08-31,1122,N20,VIIRS,n,2,285.43,4.88,N,0,21.339999999999975,1,0,POINT (-123.27067 41.42139),36481.0,Log,1169.689,Natural,US-CA,2026-04-29 21:43:16,Siskiyou,2025-08-26 20:34:53,,2025-10-02 01:00:00,True,2025-10-02 01:00:00
29863,29863,29863,29863,29863,29863,29863,29863,29863,36.87386,-119.12981,347.58,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,315.71,8.43,D,0,31.870000000000005,1,1,POINT (-119.12981 36.87386),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29865,29865,29865,29865,29865,29865,29865,29865,29865,36.87922,-119.11567,351.36,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,319.29,19.83,D,0,32.06999999999999,1,1,POINT (-119.11567 36.87922),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29867,29867,29867,29867,29867,29867,29867,29867,29867,36.90227,-119.01983,347.4,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,305.54,10.34,D,0,41.85999999999996,1,1,POINT (-119.01983 36.90227),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29868,29868,29868,29868,29868,29868,29868,29868,29868,36.8917,-119.10044,352.51,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,319.64,8.87,D,0,32.870000000000005,1,1,POINT (-119.10044 36.8917),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29869,29869,29869,29869,29869,29869,29869,29869,29869,36.90398,-119.03346,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,332.13,131.71,D,0,34.870000000000005,1,3,POINT (-119.03346 36.90398),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29871,29871,29871,29871,29871,29871,29871,29871,29871,36.89568,-119.09678,353.33,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,316.23,8.87,D,0,37.099999999999966,1,1,POINT (-119.09678 36.89568),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29873,29873,29873,29873,29873,29873,29873,29873,29873,36.91315,-118.99005,346.96,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,301.52,15.81,D,0,45.44,1,1,POINT (-118.99005 36.91315),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29875,29875,29875,29875,29875,29875,29875,29875,29875,36.90197,-119.10203,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,339.01,73.87,D,0,27.99000000000001,1,2,POINT (-119.10203 36.90197),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29876,29876,29876,29876,29876,29876,29876,29876,29876,36.91717,-118.98604,351.85,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,303.99,7.13,D,0,47.860000000000014,1,1,POINT (-118.98604 36.91717),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29877,29877,29877,29877,29877,29877,29877,29877,29877,36.90314,-119.09309,352.2,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,308.53,5.74,D,0,43.670000000000016,1,1,POINT (-119.09309 36.90314),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29878,29878,29878,29878,29878,29878,29878,29878,29878,36.90256,-119.09752,351.44,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,318.27,73.87,D,0,33.170000000000016,1,2,POINT (-119.09752 36.90256),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29882,29882,29882,29882,29882,29882,29882,29882,29882,36.90657,-119.0936,353.25,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,304.95,13.53,D,0,48.30000000000001,1,1,POINT (-119.0936 36.90657),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29885,29885,29885,29885,29885,29885,29885,29885,29885,36.92516,-118.97844,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,353.19,236.68,D,0,13.810000000000002,0,3,POINT (-118.97844 36.92516),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29886,29886,29886,29886,29886,29886,29886,29886,29886,36.90997,-119.09428,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,315.43,13.53,D,0,51.56999999999999,1,1,POINT (-119.09428 36.90997),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29887,29887,29887,29887,29887,29887,29887,29887,29887,36.92459,-118.98283,355.25,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,315.41,10.85,D,0,39.839999999999975,1,1,POINT (-118.98283 36.92459),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29888,29888,29888,29888,29888,29888,29888,29888,29888,36.92403,-118.98713,354.03,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,313.57,10.85,D,0,40.45999999999998,1,1,POINT (-118.98713 36.92403),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29889,29889,29889,29889,29889,29889,29889,29889,29889,36.91057,-119.08976,349.26,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,311.68,13.53,D,0,37.579999999999984,1,1,POINT (-119.08976 36.91057),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29891,29891,29891,29891,29891,29891,29891,29891,29891,36.92857,-118.97913,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,349.1,162.0,D,0,17.899999999999977,0,3,POINT (-118.97913 36.92857),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29892,29892,29892,29892,29892,29892,29892,29892,29892,36.92745,-118.9877,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,313.85,278.23,D,0,53.14999999999998,1,3,POINT (-118.9877 36.92745),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29893,29893,29893,29893,29893,29893,29893,29893,29893,36.92636,-118.99608,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,337.03,129.67,D,0,29.970000000000027,1,3,POINT (-118.99608 36.92636),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29894,29894,29894,29894,29894,29894,29894,29894,29894,36.91336,-119.09509,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,369.33,226.98,D,0,-2.329999999999984,0,3,POINT (-119.09509 36.91336),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29895,29895,29895,29895,29895,29895,29895,29895,29895,36.91277,-119.09956,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,334.4,80.18,D,0,32.60000000000002,1,2,POINT (-119.09956 36.91277),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29896,29896,29896,29896,29896,29896,29896,29896,29896,36.92916,-118.97459,346.53,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,304.49,162.0,D,0,42.039999999999964,1,3,POINT (-118.97459 36.92916),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29897,29897,29897,29897,29897,29897,29897,29897,29897,36.92691,-118.99187,355.72,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,311.54,129.67,D,0,44.18000000000001,1,3,POINT (-118.99187 36.92691),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29898,29898,29898,29898,29898,29898,29898,29898,29898,36.91395,-119.09062,355.07,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,317.93,226.98,D,0,37.139999999999986,1,3,POINT (-119.09062 36.91395),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29900,29900,29900,29900,29900,29900,29900,29900,29900,36.932,-118.97972,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,345.82,162.0,D,0,21.180000000000007,0,3,POINT (-118.97972 36.932),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29901,29901,29901,29901,29901,29901,29901,29901,29901,36.93142,-118.98405,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,350.45,278.23,D,0,16.55000000000001,0,3,POINT (-118.98405 36.93142),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29902,29902,29902,29902,29902,29902,29902,29902,29902,36.9167,-119.09624,367.0,0.41,0.37,2025-08-31,2103,N20,VIIRS,h,2,346.69,226.98,D,0,20.310000000000002,0,3,POINT (-119.09624 36.9167),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29903,29903,29903,29903,29903,29903,29903,29903,29903,36.91728,-119.09186,349.21,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,310.63,226.98,D,0,38.579999999999984,1,3,POINT (-119.09186 36.91728),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29904,29904,29904,29904,29904,29904,29904,29904,29904,36.91613,-119.10059,342.78,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,312.34,80.18,D,0,30.439999999999998,1,2,POINT (-119.10059 36.91613),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29906,29906,29906,29906,29906,29906,29906,29906,29906,36.93484,-118.98468,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,349.49,177.36,D,0,17.50999999999999,0,3,POINT (-118.98468 36.93484),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29907,29907,29907,29907,29907,29907,29907,29907,29907,36.93429,-118.98893,367.0,0.42,0.37,2025-08-31,2103,N20,VIIRS,h,2,345.72,177.36,D,0,21.279999999999973,0,3,POINT (-118.98893 36.93429),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29912,29912,29912,29912,29912,29912,29912,29912,29912,36.93884,-118.98088,350.85,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,286.77,87.23,D,0,64.08000000000004,1,2,POINT (-118.98088 36.93884),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29913,29913,29913,29913,29913,29913,29913,29913,29913,36.9377,-118.9896,352.71,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,293.26,177.36,D,0,59.44999999999999,1,3,POINT (-118.9896 36.9377),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29915,29915,29915,29915,29915,29915,29915,29915,29915,36.9267,-119.09982,352.52,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,311.87,16.19,D,0,40.64999999999998,1,1,POINT (-119.09982 36.9267),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29916,29916,29916,29916,29916,29916,29916,29916,29916,36.93006,-119.10082,349.23,0.41,0.37,2025-08-31,2103,N20,VIIRS,n,2,312.38,16.19,D,0,36.85000000000002,1,1,POINT (-119.10082 36.93006),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
29917,29917,29917,29917,29917,29917,29917,29917,29917,36.94558,-119.00963,355.98,0.42,0.37,2025-08-31,2103,N20,VIIRS,n,2,301.49,92.44,D,0,54.49000000000001,1,2,POINT (-119.00963 36.94558),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
